deduplication_id,duplicate_record_id,canonical_record_id,match_method,match_key,action,manual_verification_status,notes
D000476,R001755,R000978,normalized_doi,10.3390/app11020763,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000477,R001756,R000986,normalized_doi,10.2172/1577966,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000478,R001757,R001007,normalized_doi,10.1016/j.scs.2020.102480,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000479,R001758,R001008,normalized_doi,10.3390/su14053009,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000480,R001759,R001478,normalized_doi,10.1109/tsg.2018.2834219,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000481,R001760,R000990,normalized_doi,10.1016/j.buildenv.2016.08.022,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000482,R001761,R001238,normalized_doi,10.3390/en17194794,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000483,R001762,R000977,normalized_doi,10.2172/1784302,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000484,R001763,R000980,normalized_doi,10.2172/1508212,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000485,R001764,R000976,normalized_doi,10.1016/j.scs.2021.103445,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000486,R001765,R000978,normalized_doi,10.3390/app11020763,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000487,R001766,R000986,normalized_doi,10.2172/1577966,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000488,R001767,R001020,normalized_doi,10.1016/j.buildenv.2023.110001,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000489,R001768,R001008,normalized_doi,10.3390/su14053009,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000490,R001769,R001363,normalized_doi,10.1016/j.enbuild.2017.06.027,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000491,R001771,R001344,normalized_doi,10.1016/j.renene.2021.03.008,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000492,R001772,R001022,normalized_doi,10.1109/jsac.2022.3156632,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000493,R001773,R001023,normalized_doi,10.1109/access.2015.2461602,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000494,R001774,R001025,normalized_doi,10.1109/comst.2023.3249835,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000495,R001775,R001026,normalized_doi,10.1109/ojcoms.2021.3057679,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000496,R001776,R001028,normalized_doi,10.1007/s11432-020-2955-6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000497,R001777,R001029,normalized_doi,10.1109/jmw.2020.3035541,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000498,R001778,R001027,normalized_doi,10.32614/rj-2017-066,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000499,R001779,R001024,normalized_doi,10.1016/j.cpc.2021.108171,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000500,R001780,R001578,normalized_doi,10.1109/jiot.2018.2887086,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000501,R001781,R001030,normalized_doi,10.1109/comst.2017.2705720,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000502,R001782,R001022,normalized_doi,10.1109/jsac.2022.3156632,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000503,R001783,R001026,normalized_doi,10.1109/ojcoms.2021.3057679,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000504,R001784,R001034,normalized_doi,10.1109/jiot.2023.3235618,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000505,R001785,R001035,normalized_doi,10.1109/access.2020.3001277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000506,R001786,R001036,normalized_doi,10.1109/jsac.2016.2525418,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000507,R001787,R001037,normalized_doi,10.1109/ojcoms.2023.3257889,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000508,R001788,R001038,normalized_doi,10.1109/comst.2021.3057017,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000509,R001789,R001039,normalized_doi,10.1109/access.2021.3054833,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000510,R001790,R001040,normalized_doi,10.1109/mcom.001.2100070,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000511,R001791,R001041,normalized_doi,10.1109/tsg.2022.3177765,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000512,R001792,R001042,normalized_doi,10.1016/j.rser.2021.111393,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000513,R001793,R001041,normalized_doi,10.1109/tsg.2022.3177765,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000514,R001794,R000992,normalized_doi,10.1016/j.rser.2020.109840,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000515,R001795,R001046,normalized_doi,10.1109/ojcoms.2021.3078081,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000516,R001796,R001048,normalized_doi,10.1109/access.2018.2890557,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000517,R001797,R001045,normalized_doi,10.1109/tpel.2015.2464277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000518,R001798,R001047,normalized_doi,10.1016/j.adapen.2024.100170,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000519,R001799,R001049,normalized_doi,10.1109/access.2021.3099941,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000520,R001800,R001050,normalized_doi,10.1109/comst.2022.3212586,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000521,R001803,R001052,normalized_doi,10.1016/j.dcan.2020.07.003,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000522,R001804,R001053,normalized_doi,10.1016/j.icte.2022.06.006,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000523,R001805,R001054,normalized_doi,10.1109/tpwrs.2022.3173250,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000524,R001806,R001055,normalized_doi,10.1002/ett.3627,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000525,R001809,R001058,normalized_doi,10.3390/electronics11091366,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000526,R001810,R001059,normalized_doi,10.1038/s41467-024-45044-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000527,R001811,R001061,normalized_doi,10.1109/access.2024.3444313,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000528,R001812,R001022,normalized_doi,10.1109/jsac.2022.3156632,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000529,R001813,R001025,normalized_doi,10.1109/comst.2023.3249835,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000530,R001814,R001026,normalized_doi,10.1109/ojcoms.2021.3057679,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000531,R001816,R001028,normalized_doi,10.1007/s11432-020-2955-6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000532,R001817,R001067,normalized_doi,10.1109/access.2020.2970118,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000533,R001819,R001069,normalized_doi,10.1109/access.2020.2981745,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000534,R001820,R001066,normalized_doi,10.1109/comst.2022.3199901,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000535,R001821,R001068,normalized_doi,10.1109/comst.2023.3239220,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000536,R001822,R001027,normalized_doi,10.32614/rj-2017-066,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000537,R001823,R001024,normalized_doi,10.1016/j.cpc.2021.108171,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000538,R001824,R000974,normalized_doi,10.1016/j.rser.2016.11.167,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000539,R001825,R001078,normalized_doi,10.3390/s18010162,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000540,R001826,R001074,normalized_doi,10.1038/s41586-020-2649-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000541,R001828,R001631,normalized_doi,10.1063/5.0007045,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000542,R001829,R001080,normalized_doi,10.1007/s10586-022-03713-0,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000543,R001830,R001074,exact_normalized_title_plus_year,array programming with numpy|2020,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000544,R001832,R001082,normalized_doi,10.1016/j.ymssp.2015.04.021,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000545,R001833,R001080,normalized_doi,10.1007/s10586-022-03713-0,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000546,R001834,R001085,normalized_doi,10.1016/j.rser.2021.111547,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000547,R001835,R001087,normalized_doi,10.1016/j.apenergy.2020.115621,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000548,R001836,R001088,normalized_doi,10.1016/j.rser.2023.114019,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000549,R001838,R001086,normalized_doi,10.1016/j.apenergy.2019.05.107,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000550,R001842,R001094,normalized_doi,10.1109/tpel.2015.2478859,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000551,R001843,R001045,normalized_doi,10.1109/tpel.2015.2464277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000552,R001844,R001047,normalized_doi,10.1016/j.adapen.2024.100170,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000553,R001845,R001049,normalized_doi,10.1109/access.2021.3099941,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000554,R001846,R001098,normalized_doi,10.1109/jestpe.2017.2690219,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000555,R001847,R001645,normalized_doi,10.1016/j.rser.2021.110992,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000556,R001848,R001099,normalized_doi,10.3390/fi14050128,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000557,R001850,R001100,normalized_doi,10.1109/access.2021.3059106,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000558,R001851,R001101,normalized_doi,10.1016/j.esr.2023.101127,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000559,R001852,R001054,normalized_doi,10.1109/tpwrs.2022.3173250,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000560,R001855,R001658,normalized_doi,10.1088/1748-9326/abfba1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000561,R001856,R001660,normalized_doi,10.1145/3575693.3575754,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000562,R001857,R001088,normalized_doi,10.1016/j.rser.2023.114019,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000563,R001859,R001107,normalized_doi,10.1016/j.jpdc.2022.04.001,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
