schema_version,codebook_version,search_record_id,paper_id_candidate,source_database,source_record_id,query_ids,title,publication_year,doi_raw,doi_normalized,stable_url,document_type,corpus_layer,fulltext_access_status,title_abstract_decision,fulltext_decision,exclusion_code,exclusion_note,screen_confidence,screened_by,screened_at_utc
1.0,1.0,R000213,,crossref,10.1109/tsg.2016.2603502,QFIELD_EV_resilience_emergency_operation|QPR_EV_resilience_emergency_operation|QSA_EV_resilience_emergency_operation,Plug-In Electric Vehicle to Home (V2H) Operation Under a Grid Outage,2017,10.1109/tsg.2016.2603502,10.1109/tsg.2016.2603502,https://doi.org/10.1109/tsg.2016.2603502,journal-article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001914.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000214,,crossref,10.1109/pesgre45664.2020.9070489,QFIELD_EV_demand_response_peak_management|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_renewable_energy_integration|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,Charging Scheduling of Electric Vehicle incorporating Grid-to-Vehicle (G2V) and Vehicle-to-Grid (V2G) technology in Smart-Grid,2020,10.1109/pesgre45664.2020.9070489,10.1109/pesgre45664.2020.9070489,https://doi.org/10.1109/pesgre45664.2020.9070489,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000178.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000215,,crossref,10.1109/isgt-asia.2015.7387135,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_resilience_emergency_operation,Optimal electric vehicle scheduling in smart home with V2H/V2G regulation,2015,10.1109/isgt-asia.2015.7387135,10.1109/isgt-asia.2015.7387135,https://doi.org/10.1109/isgt-asia.2015.7387135,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000179.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000216,,crossref,10.1109/calcon49167.2020.9106552,QFIELD_EV_demand_response_peak_management|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_resilience_emergency_operation,Charging Scheduling of Electric Vehicles (EV) in Probabilistic Scenario considering Grid-to-Vehicle (G2V) and Vehicle-to-Grid (V2G),2020,10.1109/calcon49167.2020.9106552,10.1109/calcon49167.2020.9106552,https://doi.org/10.1109/calcon49167.2020.9106552,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000180.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000217,,crossref,10.3390/wevj16100580,QFIELD_EV_resilience_emergency_operation,Power Management for V2G and V2H Operation Modes in Single-Phase PV/BES/EV Hybrid Energy System,2025,10.3390/wevj16100580,10.3390/wevj16100580,https://doi.org/10.3390/wevj16100580,journal-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000218,,crossref,10.2174/9789815324877125010010,QFIELD_EV_resilience_emergency_operation|QPR_EV_resilience_emergency_operation|QSA_EV_resilience_emergency_operation,Vehicle-to-Grid (V2G) Battery Charging System for Electric Vehicles,2025,10.2174/9789815324877125010010,10.2174/9789815324877125010010,https://doi.org/10.2174/9789815324877125010010,book-chapter,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000219,,crossref,10.1007/978-981-15-2639-8_7,QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_resilience_emergency_operation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_resilience_emergency_operation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_resilience_emergency_operation,Efficient Vehicle-to-Grid (V2G) Coordination in Smart Grid Under Auction Games,2020,10.1007/978-981-15-2639-8_7,10.1007/978-981-15-2639-8_7,https://doi.org/10.1007/978-981-15-2639-8_7,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000201.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000220,,crossref,10.22541/au.174793075.51023080/v1,QFIELD_EV_resilience_emergency_operation,SMART CHARGING AND V2G IN THE EU: LEGAL AND MARKET CHALLENGES FOR SPAIN'S ELECTRIC VEHICLE TRANSITION,2025,10.22541/au.174793075.51023080/v1,10.22541/au.174793075.51023080/v1,https://doi.org/10.22541/au.174793075.51023080/v1,posted-content,discovery_metadata,fulltext_not_obtained,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000221,,crossref,10.1109/isgteurope56780.2023.10407696,QFIELD_EV_resilience_emergency_operation|QPR_EV_resilience_emergency_operation|QSA_EV_resilience_emergency_operation,Reducing Marginal Emissions of an Electric Vehicle Fleet through Smart Charging and Vehicle-to-grid,2023,10.1109/isgteurope56780.2023.10407696,10.1109/isgteurope56780.2023.10407696,https://doi.org/10.1109/isgteurope56780.2023.10407696,proceedings-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000222,,crossref,10.1016/j.egyr.2025.11.057,QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Using spatial-temporal flexibility of data center building in energy management of distribution grid coupled with multi-energy hubs and energy storage,2025,10.1016/j.egyr.2025.11.057,10.1016/j.egyr.2025.11.057,https://doi.org/10.1016/j.egyr.2025.11.057,journal-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000223,,crossref,10.1109/ptc.2015.7232774,QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation,Multi-agent based electric vehicle charging method for smart grid-smart building energy management,2015,10.1109/ptc.2015.7232774,10.1109/ptc.2015.7232774,https://doi.org/10.1109/ptc.2015.7232774,proceedings-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000224,,crossref,10.1109/icsmartgrid58556.2023.10170914,QFIELD_BLDG_local_energy_sharing_distribution_support|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPR_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_local_energy_sharing_distribution_support,Data-Driven Flexibility-oriented Energy Management Strategy for Building Cluster Meso Energy Hubs,2023,10.1109/icsmartgrid58556.2023.10170914,10.1109/icsmartgrid58556.2023.10170914,https://doi.org/10.1109/icsmartgrid58556.2023.10170914,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000048.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000225,,crossref,10.1016/b978-0-323-99588-7.00009-2,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QMA_demand_response_peak_management|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_demand_response_peak_management|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Energy flexibility in grid-interactive and net/nearly zero energy buildings,2023,10.1016/b978-0-323-99588-7.00009-2,10.1016/b978-0-323-99588-7.00009-2,https://doi.org/10.1016/b978-0-323-99588-7.00009-2,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000023.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000226,,crossref,10.2139/ssrn.6955743,QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_BLDG_frequency_response_regulation|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_renewable_energy_integration,"Integrated Intelligent Building Energy Management: A Multi-Layer,Framework for Renewable Energy, HVAC Optimization, and Smart,Electrical Network Coordination",2026,10.2139/ssrn.6955743,10.2139/ssrn.6955743,https://doi.org/10.2139/ssrn.6955743,posted-content,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000227,,crossref,10.22360/springsim.2020.cns.004,QMA_demand_response_peak_management|QMA_resilience_emergency_operation|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_resilience_emergency_operation,"Sbdc: Smart Building Data Center for Iot, Edge, and 5G",2020,10.22360/springsim.2020.cns.004,10.22360/springsim.2020.cns.004,https://doi.org/10.22360/springsim.2020.cns.004,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000228,,crossref,10.1080/19401493.2026.2712297,QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_EV_renewable_energy_integration|QPAIR_BS_EV_resilience_emergency_operation|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation,Neural network-based model predictive control for residential four-asset energy co-optimization with vehicle-to-home integration and carbon-aware dispatch,2026,10.1080/19401493.2026.2712297,10.1080/19401493.2026.2712297,https://doi.org/10.1080/19401493.2026.2712297,journal-article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000229,,crossref,10.1109/icrera.2018.8567002,QFIELD_EV_renewable_energy_integration|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_EV_renewable_energy_integration|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,Multiobjective optimization of Grid- Photovoltaic- Electric Vehicle Hybrid system in Smart Building with Vehicle-to-Grid (V2G) concept,2018,10.1109/icrera.2018.8567002,10.1109/icrera.2018.8567002,https://doi.org/10.1109/icrera.2018.8567002,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000205.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000230,,crossref,10.1109/icpedc47771.2019.9036650,QMA_demand_response_peak_management|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_demand_response_peak_management,Energy Management in Building Micro grid Peak Shaving in Utility With Peak Pricing Demand Response Scheme,2019,10.1109/icpedc47771.2019.9036650,10.1109/icpedc47771.2019.9036650,https://doi.org/10.1109/icpedc47771.2019.9036650,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000231,,crossref,10.1115/es2015-49233,QMA_demand_response_peak_management|QMA_renewable_energy_integration,Building Peak Load Management With High Resolution Weather Data,2015,10.1115/es2015-49233,10.1115/es2015-49233,https://doi.org/10.1115/es2015-49233,proceedings-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
